X1	Y1	P1	X2	Y2	P2
792.69	789.56	786.00	782.10	779.47	776.67
773.86	771.48	770.24	770.75	772.46	773.53
773.46	773.05	771.08	765.72	757.41	749.11
740.81	731.71	727.36	722.71	717.93	713.90
711.84	710.51	703.46	696.80	690.59	684.46
677.30	672.09	666.37	661.09	656.68	651.64
643.25	634.36	622.21	611.84	601.72	591.65
582.56	575.52	567.28	559.55	551.48	544.48
535.33	521.32	507.95	494.94	482.43	467.94
456.08	443.25	430.18	419.74	409.34	398.19
387.51	377.91	369.34	360.20	350.95	345.78
339.59	332.63	326.89	321.14	315.05	307.74
304.69	304.32	303.97	303.71	303.43	303.66
304.02	304.32	304.27	304.48	305.04	305.45
305.72	306.28	306.75	307.11	307.69	308.48
308.90	309.10	309.39	309.94	311.08	310.44
309.58	307.49	305.65	304.14	302.40	300.87
299.55	297.99	296.80	295.93	294.97	293.38
292.24	291.20	290.00	288.82	287.63	286.43
285.31	284.28	283.27	282.24	281.18	280.34
279.47	278.59	277.66	276.71	275.81	275.01
274.15	273.41	272.61	271.81	271.13	270.47
269.68	268.88	268.03	268.07	267.96	266.68
265.44	264.79	264.05	263.06	262.04	260.85
260.12	259.13	258.48	258.06	257.29	256.49
255.50	254.87	255.04	254.70	253.73	252.73
251.59	251.62	251.38	250.77	250.03	249.57
248.87	248.46	247.88	247.73	247.89	247.02
246.07	243.46	241.85	240.98	240.49	239.29
237.93	237.30	236.61	236.03	235.35	234.77
234.29	235.73	237.92	242.69	248.60	254.08
258.49	263.79	268.76	272.11	275.59	278.99
283.99	287.45	288.78	295.64	300.65	304.59
309.40	313.06	315.55	318.92	321.73	323.62
325.13	326.10	326.47	326.58	326.13	324.43
324.59	323.76	321.91	320.35	318.79	317.22
315.66	314.28	312.32	311.71	310.47	308.72
306.89	305.30	303.72	302.58	301.30	300.10
298.41	296.53	295.74	295.33	295.04	294.77
295.33	295.43	295.77	296.59	299.16	301.46
304.17	307.66	310.18	313.32	316.20	318.09
320.08	322.36	324.11	324.75	326.54	328.78
330.13	331.65	332.55	333.99	335.04	336.14
336.68	337.89	339.07	339.66	340.10	340.81
341.84	342.39	342.48	343.08	343.50	344.60
345.27	345.77	345.92	346.40	347.58	352.69
355.57	359.94	363.43	366.81	368.23	372.99
374.70	377.09	379.74	382.37	388.65	398.19
410.14	422.39	434.57	446.39	457.85	467.81
478.10	487.06	496.29	504.57	512.45	519.98
527.54	533.91	540.55	547.52	553.00	558.46
564.27	567.99	572.94	577.02	580.39	584.17
587.77	591.46	594.82	597.65	601.66	603.85
605.81	609.46	614.30	618.36	623.63	627.47
631.69	635.51	638.78	643.32	646.11	649.35
652.85	655.86	658.68	661.33	666.81	670.70
675.93	681.91	688.08	694.91	701.07	708.37
714.40	720.55	726.48	731.89	737.24	741.24
746.60	749.69	753.14	755.97	758.76	761.53
763.73	765.91	767.81	770.16	772.12	774.72
777.22	779.51	781.51	783.78	786.07	788.24
789.83	791.58	793.37	795.00	796.57	798.13
799.14	798.91	798.06	797.66	797.17	796.66
796.42	795.99	795.59	794.97	795.04	795.41
795.54	795.69	795.82	795.60	795.77	795.77
795.23	794.22	793.69	792.36	790.88	789.93
788.70	787.40	786.49	786.24	785.78	784.99
784.11	783.41	782.68	782.07	781.68	781.75
781.58	781.25	781.18	781.43	781.90	781.95
781.68	782.19	783.58	785.38	787.10	788.75
790.46	792.14	793.78	795.26	796.39	797.34
799.43	800.60	802.33	804.12	806.13	807.88
809.56	811.07	812.87	814.64	816.52	818.24
818.88	818.32	816.66	815.13	812.43	809.32
803.18	797.44	791.67	784.87	778.05	774.79
769.58	764.52	760.94	756.96	753.26	752.18
746.17	740.85	733.49	724.61	717.29	708.51
700.33	694.45	688.07	679.92	678.46	678.22
681.47	685.24	687.46	688.13	688.53	689.60
692.79	696.31	697.60	703.14	709.15	710.64
714.19	716.37	722.77	726.90	728.64	731.57
736.03	739.76	743.19	747.87	751.82	756.86
763.26	767.18	770.78	774.49	776.44	777.82
780.07	782.29	783.72	785.54	788.67	791.72
794.19	797.01	801.57	805.11	808.68	811.79
815.32	819.21	822.50	825.44	828.49	832.30
835.62	838.54	840.87	842.95	845.87	848.45
851.15	853.27	856.28	858.25	861.24	864.47
867.73	870.31	875.69	878.37	881.52	885.51
888.20	890.90	893.59	895.22	896.51	898.94
900.25	902.87	904.17	905.37	907.42	908.28
908.56	908.37	908.24	908.49	908.51	906.53
903.97	901.36	896.76	892.85	887.58	881.93
877.40	872.10	866.59	862.38	858.62	854.78
851.47	846.85	842.65	838.96	834.86	831.12
827.83	823.70	819.85	815.65	811.55	806.48
802.21	797.25	794.41	790.40	785.57	780.97
778.02	773.50	767.02	758.56	750.30	743.82
737.62	730.79	726.66	723.25	718.34	713.96
709.88	706.43	702.75	699.70	698.35	695.98
697.33	702.81	706.48	709.83	713.69	717.78
722.25	729.66	732.36	733.51	731.60	724.39
720.62	717.17	714.55	711.74	708.10	709.50
715.36	718.53	723.81	726.65	726.96	729.04
729.60	730.86	731.92	734.30	735.69	736.84
737.58	739.24	742.50	744.36	746.57	748.52
750.26	751.32	752.06	756.69	760.83	768.70
772.10	776.65	782.49	791.31	791.17	789.57
789.27	790.16	792.31	793.57	796.20	798.44
800.55	802.98	805.93	808.67	811.00	813.30
815.65	819.51	822.53	826.69	829.63	834.04
837.70	842.61	846.32	851.20	855.80	859.59
862.98	865.42	868.57	871.23	873.53	875.71
877.79	879.28	880.73	882.09	884.98	888.05
890.81	893.38	895.95	898.12	899.82	900.86
901.76	902.42	903.26	903.86	904.28	904.18
904.64	906.33	907.49	908.22	908.53	908.63
908.55	908.11	907.35	906.83	906.48	905.92
905.25	904.03	903.04	902.41	901.31	899.39
896.72	895.00	893.70	891.63	889.35	886.91
884.43	881.99	878.84	874.90	871.05	867.73
865.26	862.96	859.22	856.77	854.21	852.47
849.76	847.77	843.86	841.91	840.16	837.88
836.67	834.73	833.16	831.25	829.80	828.35
826.90	825.33	823.93	822.43	819.67	818.00
815.60	812.95	808.80	806.04	805.62	806.50
807.83	809.03	809.97	810.64	811.29	811.89
812.67	812.89	813.30	813.88	814.10	814.44
814.97	815.25	815.62	815.92	816.15	816.25
816.25	817.35	819.02	820.65	822.02	823.91
826.18	828.13	830.62	832.89	835.35	837.79
839.62	842.77	847.34	852.39	856.46	860.88
865.09	869.38	873.43	877.67	881.48	885.29
888.02	891.09	894.71	898.42	901.38	904.00
906.11	908.15	909.91	911.75	913.47	914.98
916.88	919.06	921.27	923.06	924.99	926.91
928.19	928.41	928.04	927.55	927.00	925.37
922.67	920.45	918.11	915.07	912.86	910.46
908.09	905.91	903.75	901.10	898.48	895.79
893.06	890.17	887.65	884.84	881.73	879.27
876.98	874.90	872.70	870.18	867.31	865.07
862.80	860.23	857.10	853.79	850.65	848.18
846.22	843.25	841.23	839.26	837.62	836.72
835.90	835.13	834.51	834.08	834.18	834.61
834.85	834.89	834.41	833.44	832.65	831.82
831.33	831.24	831.38	831.35	831.06	830.69
830.26	830.18	829.05	826.41	824.24	822.52
819.37	816.86	815.03	814.16	813.71	811.05
809.15	807.56	804.43	801.99	799.65	794.67
790.45	787.81	783.89	778.00	772.89	767.78
763.35	761.27	760.79	765.46	766.39	768.69
768.02	767.66	768.01	768.02	767.65	766.94
767.06	766.83	768.03	768.56	768.78	768.00
768.38	768.75	769.06	769.38	769.69	770.00
770.63	771.00	771.00	771.23	774.08	776.78
776.25	775.63	775.19	774.72	773.64	773.07
774.00	772.33	766.00	763.00	760.19	760.16
759.03	754.13	748.09	742.05	736.02	729.95
726.03	723.56	722.59	721.27	719.08	721.62
722.19	723.15	724.61	730.61	733.39	740.38
746.45	755.00	758.61	758.42	759.70	762.34
764.57	767.04	768.73	770.12	771.63	772.84
774.03	774.81	777.81	777.20	776.83	777.16
779.02	780.99	781.67	779.08	777.13	775.79
774.84	774.02	775.58	777.14	780.01	782.88
784.32	786.14	788.76	787.13	785.67	785.18
784.47	784.31	783.92	782.13	777.59	774.64
774.03	769.29	772.83	772.23	771.21	766.89
762.60	758.31	754.03	749.74	744.47	744.33
744.19	744.05	744.98	750.00	752.68	752.80
750.83	753.37	755.97	758.58	759.00	760.00
766.39	769.00	771.10	771.29	769.69	768.94
770.75	773.78	776.38	778.30	781.16	782.51
782.93	787.23	790.78	794.07	798.25	800.77
801.50	802.97	807.42	811.58	812.88	813.93
813.87	812.19	808.06	805.94	805.48	805.72
804.70	803.33	800.89	800.10	799.06	797.12
791.79	787.16	784.66	782.78	781.19	779.74
778.09	777.01	776.19	775.69	775.12	773.95
773.12	770.05	765.86	764.84	764.99	765.29
764.80	764.86	768.03	772.67	771.34	767.00
767.00	764.38	761.53	763.16	768.22	776.01
783.21	784.00	785.97	785.14	784.76	786.33
791.00	792.00	793.00	794.00	794.21	795.79
798.16	802.74	805.43	806.58	807.05	807.31
807.67	810.63	813.60	817.49	821.74	825.37
828.42	830.36	832.47	833.88	835.90	837.45
839.52	840.99	842.92	846.88	850.50	853.33
855.80	857.85	860.02	861.79	863.80	865.46
867.21	868.76	870.50	871.35	872.75	874.04
875.18	876.58	877.78	878.31	879.16	879.59
880.42	881.48	882.55	883.77	884.86	885.99
886.93	888.08	889.10	890.10	891.02	891.93
892.96	893.90	894.36	895.15	895.84	896.35
896.85	897.11	897.54	897.93	898.35	898.85
899.41	899.94	900.45	900.78	901.22	901.56
902.16	902.66	902.90	903.13	902.97	902.95
903.26	903.63	903.98	904.35	904.60	904.99
907.17	907.80	909.02	909.03	908.00	906.84
905.74	904.75	903.85	901.83	899.53	897.30
895.42	893.70	891.90	889.65	887.14	885.43
884.12	883.35	882.39	881.76	881.30	880.99
880.95	880.73	880.78	880.99	881.19	881.26
881.33	881.52	881.47	881.82	881.92	882.20
882.18	880.60	878.81	876.77	876.03	874.69
873.62	872.50	871.77	870.66	869.85	869.22
868.55	868.12	866.76	865.47	863.77	862.20
860.32	858.69	856.96	854.94	852.27	849.73
846.70	843.10	839.56	837.13	835.48	834.15
832.79	831.37	830.02	828.56	827.00	824.55
822.01	819.10	814.26	811.56	808.11	801.66
799.17	797.26	794.67	794.61	793.82	795.96
799.70	800.96	796.59	792.74	792.98	794.81
796.92	798.75	800.02	801.02	801.81	802.08
802.37	802.52	802.55	802.79	802.83	802.41
802.63	804.22	803.14	801.33	800.22	800.53
800.24	800.30	799.07	797.18	795.13	792.64
790.97	789.56	787.69	785.06	783.32	783.35
782.99	781.46	778.67	775.58	773.50	772.53
771.88	770.56	768.68	767.91	767.64	768.56
768.71	768.96	769.42	770.96	770.86	771.05
769.49	767.23	768.41	771.52	771.12	771.38
772.73	775.20	776.00	772.33	773.98	775.62
777.27	780.49	783.62	784.90	785.38	788.11
790.62	789.69	791.30	795.76	800.04	801.95
801.78	797.00	797.06	797.94	805.00	799.56
794.60	795.08	795.57	798.32	801.26	803.26
804.79	806.53	808.26	809.99	811.72	813.28
814.38	815.86	817.68	820.75	824.11	826.35
828.95	830.97	832.69	834.65	835.47	837.11
838.69	840.42	841.83	843.03	843.83	845.13
846.77	847.94	849.04	850.46	851.17	851.69
852.74	853.03	854.09	854.97	855.36	855.80
856.41	856.78	857.24	857.80	858.11	859.31
860.94	861.82	862.58	863.58	864.35	865.01
865.59	865.86	866.36	866.78	867.48	867.99
868.57	869.61	869.48	870.93	871.26	872.93
873.93	873.57	874.05	874.14	873.37	872.41
870.77	869.29	867.49	865.19	863.08	860.97
858.86	856.67	855.54	855.51	855.68	855.48
855.61	855.01	855.33	854.37	854.05	853.96
853.23	851.71	850.87	850.48	849.74	848.45
847.47	846.50	845.00	843.99	844.53	846.14
848.34	850.20	851.44	851.22	851.00	852.00
851.86	852.28	852.70	853.12	853.54	853.96
851.00	849.02	848.80	848.58	846.24	843.58
841.85	840.15	838.89	837.85	836.45	835.07
833.92	833.03	832.15	831.00	830.30	829.57
827.81	825.19	822.48	820.31	818.84	817.32
814.58	812.27	810.36	809.27	807.58	804.98
802.47	800.89	799.76	797.82	793.32	789.35
785.68	783.38	780.28	776.04	773.53	772.82
772.22	771.00	770.19	769.59	772.16	769.72
766.01	763.29	760.99	761.14	764.87	765.92
765.53	766.42	769.77	770.90	771.50	771.14
770.41	770.24	771.01	771.79	773.88	775.17
777.68	778.04	779.09	780.05	780.29	779.67
781.05	782.56	784.61	787.17	788.83	790.49
793.63	794.68	797.44	800.87	803.02	805.25
807.35	808.55	809.49	810.36	811.68	813.51
814.16	815.21	817.09	819.02	820.42	821.85
825.31	828.55	830.05	832.07	833.53	835.25
834.63	836.71	835.60	836.19	835.99	836.23
836.40	835.62	835.48	835.08	835.55	835.33
835.36	835.01	834.92	834.32	834.70	835.16
833.49	833.72	834.13	833.47	832.70	833.12
833.63	833.96	833.18	832.24	832.48	832.62
832.66	832.21	831.84	831.52	831.40	831.46
831.55	830.88	830.62	830.65	830.18	830.34
830.49	830.65	830.80	831.14	832.06	830.52
831.71	832.29	832.88	833.91	834.59	835.37
835.53	836.23	837.48	838.67	839.15	840.05
841.15	841.05	841.61	841.41	840.63	841.71
842.24	841.93	841.41	841.27	841.13	840.35
839.22	839.03	839.64	840.41	841.18	842.04
843.29	844.62	846.06	847.46	849.53	852.13
856.23	861.31	864.99	868.88	873.84	877.57
880.72	884.68	887.16	889.24	891.85	893.40
896.10	896.40	897.58	899.49	900.85	899.77
898.70	897.44	896.84	896.19	896.11	895.30
893.40	890.53	888.61	886.56	883.59	880.82
878.33	877.01	875.61	874.15	873.12	872.91
872.39	871.43	870.23	870.06	869.09	867.23
864.00	862.88	860.76	856.94	853.89	851.82
849.68	845.39	840.04	837.70	834.41	829.91
827.54	825.07	820.29	815.20	812.60	808.88
802.67	798.95	795.58	790.90	786.90	784.51
781.99	777.57	773.78	771.95	767.54	766.44
761.92	760.41	760.59	760.84	760.42	757.63
756.79	756.67	757.35	757.45	757.16	757.40
757.34	756.78	756.47	756.07	755.99	755.98
754.60	753.22	751.84	750.46	751.56	753.23
754.61	756.00	758.22	760.36	760.39	760.57
761.03	762.44	764.28	765.71	766.26	767.73
769.75	771.95	774.72	777.38	780.14	782.51
784.67	786.70	789.74	792.47	796.27	799.66
802.04	804.43	807.83	809.58	811.64	814.09
816.37	817.35	818.29	820.22	822.61	825.79
829.65	832.44	834.21	835.57	837.24	838.10
839.20	840.22	842.34	844.86	846.99	848.52
849.86	850.89	851.49	852.65	853.82	855.67
856.91	858.10	859.26	860.47	862.09	863.18
863.81	864.57	865.13	865.67	866.71	868.73
870.03	871.53	872.97	874.25	875.29	878.02
879.46	882.24	883.05	883.57	884.42	884.83
885.35	885.42	885.75	885.96	886.66	886.16
885.14	883.62	882.35	881.41	880.01	878.94
877.65	876.99	876.41	876.19	875.92	874.90
872.88	870.90	868.68	866.46	864.82	863.61
862.78	861.94	861.04	860.75	859.79	858.15
855.58	852.03	848.62	844.36	840.99	837.78
835.26	833.21	829.96	828.83	826.99	824.87
823.41	821.55	819.58	818.69	816.66	814.30
811.94	810.11	808.61	807.34	805.85	804.24
802.58	801.21	799.90	798.62	798.09	797.27
796.51	795.91	795.27	794.73	793.54	792.90
792.43	789.79	787.43	785.27	783.63	781.27
778.01	775.90	774.25	771.64	770.96	770.68
773.44	774.49	775.54	775.55	779.10	782.65
786.20	784.70	785.00	785.73	786.45	787.96
789.09	789.83	790.65	790.58	790.60	790.89
791.02	792.74	793.96	797.10	799.77	802.82
805.88	809.43	811.39	813.37	815.20	816.84
817.57	818.58	819.94	820.68	821.80	823.44
825.55	828.40	830.66	833.77	835.69	838.57
841.53	843.04	845.62	848.42	852.92	853.70
856.19	858.89	862.93	866.14	870.01	869.84
865.24	862.84	862.35	862.18	862.30	862.32
862.48	862.40	862.11	861.98	861.62	860.22
856.92	854.40	852.64	850.60	847.52	846.26
845.20	843.48	840.40	837.01	835.21	832.80
828.03	824.77	822.72	820.43	816.03	813.84
810.80	805.50	802.23	800.68	798.77	795.01
792.63	793.06	790.18	789.14	788.32	787.08
783.57	780.92	781.58	782.84	783.98	784.11
783.75	783.93	783.50	782.80	782.33	782.93
782.56	782.90	784.30	784.05	784.56	784.83
785.33	786.23	788.08	788.04	788.94	789.61
789.86	790.63	790.75	791.99	791.98	792.20
792.66	794.83	796.50	797.63	797.27	797.83
797.45	799.28	801.96	805.09	806.93	807.92
809.02	809.62	810.40	810.98	812.45	814.60
816.86	818.65	820.42	821.67	822.99	824.22
825.40	826.37	827.80	828.50	830.28	831.38
832.60	833.32	834.65	835.53	836.88	838.22
838.80	839.59	840.28	841.43	842.72	843.31
844.01	844.94	846.30	846.69	847.74	848.64
849.10	849.66	850.74	851.61	852.65	854.31
855.45	856.14	857.86	859.14	859.98	862.03
863.68	865.77	866.98	866.93	867.40	866.96
866.14	865.33	864.64	864.52	864.72	863.08
859.95	853.29	848.54	844.72	840.09	835.99
832.80	829.13	825.92	823.02	820.22	815.60
810.18	805.46	800.75	797.58	793.51	789.77
786.03	782.49	780.08	776.52	774.33	771.69
769.89	767.61	766.10	763.13	759.49	755.52
752.11	749.22	747.34	745.60	745.88	746.11
746.48	747.01	747.79	748.52	748.68	751.63
757.00	757.09	756.93	753.79	745.06	741.44
736.65	734.64	731.85	729.21	728.44	727.09
728.20	731.24	735.44	741.43	746.86	752.79
755.08	756.41	760.33	764.24	768.61	773.07
776.43	777.51	777.20	777.96	778.88	779.81
780.73	782.06	784.73	788.49	788.28	788.04
789.56	791.97	794.36	795.08	792.32	791.65
789.65	776.63	770.62	768.75	767.22	764.68
762.99	761.29	760.43	759.74	758.93	758.23
757.11	756.52	756.09	754.81	754.08	753.22
752.92	752.66	752.60	749.96	746.80	745.04
743.47	743.44	744.24	745.12	746.21	748.87
750.04	753.19	757.68	765.18	767.11	769.50
771.22	773.46	774.82	775.11	775.32	775.45
777.00	777.54	777.53	777.67	776.52	774.62
772.07	770.37	767.66	765.01	762.61	760.80
758.48	756.70	754.32	750.20	748.47	744.91
744.04	739.17	738.98	737.67	733.45	731.00
730.65	730.63	731.43	731.57	733.28	735.14
735.39	735.75	736.14	735.86	735.58	735.30
735.58	737.61	742.02	744.68	745.83	749.28
753.18	757.29	761.94	765.54	768.78	770.50
771.61	771.85	771.65	771.44	771.24	771.04
768.38	763.89	759.39	754.90	750.40	745.91
743.13	740.92	739.92	738.91	738.13	737.80
737.52	737.81	737.83	738.06	736.41	732.52
729.41	726.77	723.90	721.47	718.73	716.85
714.88	712.11	709.89	708.02	705.76	704.12
701.88	700.04	698.04	696.38	695.60	694.22
692.91	691.11	690.28	689.44	687.90	686.58
685.43	684.57	680.43	678.16	675.41	671.77
667.99	665.85	662.37	658.16	653.87	650.96
650.37	647.18	642.66	639.68	635.18	628.41
620.51	611.69	601.01	588.86	577.28	566.46
557.11	547.32	539.06	530.16	522.55	515.19
508.50	501.99	496.04	490.99	485.29	480.51
474.72	469.69	465.86	460.96	457.12	454.09
449.45	445.11	443.21	439.45	435.89	433.64
431.49	428.39	425.96	422.00	420.93	417.64
415.54	413.81	410.56	409.69	406.60	405.38
403.11	400.53	400.14	397.81	395.96	394.15
392.53	390.96	389.17	388.08	385.96	381.95
379.66	375.32	369.70	365.74	362.30	358.27
355.42	351.76	349.20	345.66	343.35	341.65
338.51	336.30	333.96	331.74	330.55	329.20
326.75	324.61	323.89	323.65	326.44	327.93
330.92	333.98	336.62	339.34	341.70	343.72
345.81	348.01	350.08	351.77	353.37	355.24
358.91	366.42	371.65	375.36	380.70	385.57
389.97	394.54	399.13	403.71	409.10	411.10
410.86	409.37	407.14	404.96	402.23	399.84
397.86	395.57	392.89	389.74	386.79	383.86
381.79	379.36	376.78	374.11	371.68	370.10
365.54	363.81	361.90	360.53	359.56	358.82
358.19	357.49	357.06	356.80	356.47	356.25
355.92	356.26	358.04	360.91	366.22	369.13
372.48	375.71	380.16	384.88	388.86	392.56
396.75	402.59	408.14	412.33	415.99	420.40
424.36	428.44	432.35	436.79	440.03	443.19
446.67	449.58	452.85	455.16	459.87	464.05
472.12	475.41	481.68	486.58	494.40	497.95
502.98	507.61	512.47	518.32	524.98	533.10
538.75	543.77	549.01	556.41	563.21	569.35
575.46	581.85	588.09	594.14	600.09	603.94
609.75	615.23	620.31	624.67	629.28	634.47
639.19	643.20	646.91	651.10	655.52	659.77
665.89	668.28	671.07	673.74	676.40	679.07
681.74	678.31	679.70	679.22	680.89	681.57
683.00	684.79	683.86	684.29	684.97	687.29
688.17	690.45	690.78	691.11	690.63	691.77
692.10	692.01	696.20	699.67	701.00	702.00
704.00	703.00	703.13	700.75	699.44	699.58
699.09	699.86	700.55	701.18	701.74	703.10
704.26	706.35	707.22	707.52	708.95	709.29
713.40	716.81	718.93	718.23	720.05	722.23
727.13	730.00	734.50	738.35	742.99	745.50
746.66	746.35	748.95	749.62	748.93	753.47
755.00	757.00	757.40	757.80	758.04	758.28
758.52	758.76	759.00	760.19	760.59	760.99
761.11	760.70	761.14	761.82	762.16	762.42
763.77	765.61	767.26	768.82	769.84	770.61
770.96	771.51	771.95	772.41	773.03	773.47
774.05	774.69	774.80	774.87	774.82	774.66
774.79	774.75	774.67	773.42	771.51	769.38
767.11	764.68	763.44	761.41	759.50	758.50
757.18	756.12	754.99	754.35	753.81	752.87
753.03	753.02	752.55	750.78	749.02	747.25
742.86	739.54	731.55	726.37	726.95	726.76
729.93	733.43	743.03	742.64	742.54	743.44
746.96	761.00	754.00	747.00	742.00	739.49
731.26	724.31	720.63	717.49	714.21	711.16
707.90	705.23	703.17	700.10	695.82	691.16
686.51	682.48	678.73	675.21	671.74	668.56
666.35	665.53	665.27	668.05	671.27	677.66
675.59	684.73	684.77	690.41	691.75	700.08
704.50	710.77	718.15	726.17	733.88	740.95
747.21	752.99	758.26	764.05	771.75	781.22
792.43	803.55	811.92	819.91	826.55	832.96
838.81	845.87	849.13	851.68	853.18	854.23
854.95	852.65	849.35	845.50	842.17	839.18
836.25	833.30	830.35	828.07	826.17	824.19
823.39	821.56	821.12	819.57	818.76	817.89
816.70	812.33	807.28	802.18	799.64	795.99
791.97	788.06	784.93	781.03	777.97	775.28
772.66	770.26	767.93	765.77	763.74	761.77
759.62	757.91	757.39	757.65	758.24	759.05
759.95	760.66	760.96	761.24	761.54	761.46
759.40	755.70	752.05	748.39	744.53	741.53
736.99	734.49	731.56	729.13	726.06	723.44
720.40	718.40	715.48	713.17	711.44	709.53
707.52	705.24	702.89	698.46	696.32	694.63
692.60	691.05	688.74	687.03	685.07	683.60
681.94	680.67	679.31	677.68	676.65	675.55
674.22	672.97	671.98	671.47	671.84	672.93
675.37	678.37	680.82	683.09	685.50	688.02
690.67	691.74	693.92	695.61	698.12	703.07
711.17	719.53	726.31	733.23	739.35	745.38
751.37	757.20	762.47	767.51	772.22	775.99
779.81	783.89	787.23	791.30	794.74	798.00
801.43	799.79	797.70	794.13	790.51	787.09
785.51	790.41	794.44	798.40	801.01	802.31
803.16	804.15	804.86	805.25	802.40	796.76
789.31	783.14	778.15	772.15	766.13	761.45
756.13	751.28	745.94	741.08	737.98	732.44
728.71	725.47	721.81	718.49	710.77	702.64
694.57	683.89	675.81	666.30	655.61	647.67
636.03	623.34	612.71	602.16	591.46	582.55
573.20	565.07	557.49	549.27	541.80	537.13
532.01	527.56	522.24	516.62	512.45	508.38
504.50	500.23	496.51	492.46	485.39	478.20
469.03	460.02	451.54	444.07	438.98	440.00
443.10	447.66	452.72	457.27	460.96	465.63
